# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,-0.0,0,-0.0,-133.08341850252057,0.0,0.2433789982689293,4.108817963393121,0.0,0.0
 0.0979679012915285,-0.01199713710433334,-0.12245987661441063,-1.25,-133.08341850252057,0.0,0.2433789982689293,4.108817963393121,0.0,0.0
 0.13853037982925526,-0.023988332669547162,-0.29562285140097966,-4.269043239690393,-133.25067228691717,0.0,0.24440279495313896,4.0916062363023995,-4.123362043595181,-101.65458798973745
 0.16964256803552766,-0.03597325111211078,-0.38521618483097836,-2.879686020025302,-133.41854409003014,0.0,0.24545853799673734,4.074007806619023,-5.3956925819551325,-40.89492291331161
 0.19586027231391465,-0.047951557838600986,-0.45687855043680276,-2.733357766373942,-133.58705041424244,0.0,0.2465465151731783,4.056029748778172,-6.42719600553302,-39.34377368152039
 0.2189482482598714,-0.05992291927008282,-0.5185106507172323,-2.669445793979305,-133.75620787726822,0.0,0.24766702498315749,4.037679218975577,-7.3266475771515,-38.95757574089105
 0.23981159749576392,-0.07188700286683783,-0.5734498071945439,-2.6332855696436424,-133.92603321609246,0.0,0.2488203770009058,4.018963446857729,-8.139888610601623,-38.97940950204936
 0.25898799532558414,-0.08384347715345598,-0.6234994910266859,-2.6099627404638195,-134.09654329091472,0.0,0.2500068918894872,3.999889732808002,-8.89166340495468,-39.20312881619563
 0.27682776124413316,-0.09579201174429848,-0.6697696957121463,-2.5936553706318883,-134.26775508910566,0.0,0.25122690144805243,3.980465444727763,-9.597199815997008,-39.548524025684706
 0.2935742187173054,-0.10773227736934529,-0.7130024749517972,-2.5816074419864483,-134.43968572920352,0.0,0.2524807488520527,3.9606980118154462,-10.266687170901422,-39.977849403489074
 0.30940451955384785,-0.11966394590043425,-0.7537234228389422,-2.5723420109076676,-134.6123524649,0.0,0.25376878859899343,3.940594923121947,-10.907356561279636,-40.47108118749717
 0.32445238834431117,-0.13158669037790963,-0.7923211348726995,-2.56499525422622,-134.78577268906568,0.0,0.25509138671195813,3.9201637220670693,-11.52457046113927,-41.016698673688516
 0.33882170537046,-0.14350018503768353,-0.8290926171434646,-2.5590278371511643,-134.95996393778188,0.0,0.2564489207790437,3.899412003615331,-12.122444539236195,-41.60768928745403
 0.3525950712516925,-0.15540410533873264,-0.8642709707776918,-2.5540854673846334,-135.13494389440092,0.0,0.25784178024738325,3.878347407625567,-12.704226267413663,-42.23961907308375
 0.3658394489292028,-0.1672981279910285,-0.8980431502261206,-2.5499257323185427,-135.31073039361954,0.0,0.2592703663292915,3.8569776182208577,-13.272537487140989,-42.90962048691428
 0.37861001675489736,-0.1791819309839296,-0.9305618321051238,-2.5463771323914908,-135.48734142556887,0.0,0.26073509219542224,3.8353103588008595,-13.829536349510406,-43.61582585613196
 0.39095288065446615,-0.1910551936150316,-0.9619536217617051,-2.5433148993628616,-135.66479513993548,0.0,0.262236383163997,3.8133533872552743,-14.377029173336364,-44.35703320402692
 0.4029070329686518,-0.20291759651950286,-0.9923248920288955,-2.540646084218759,-135.84310985009307,0.0,0.26377467679128547,3.791114492735255,-14.916549954443026,-45.1325001494609
 0.41450579894607653,-0.21476882169990652,-1.0217660398934096,-2.5383000158652216,-136.0223040372507,0.0,0.2653504229283445,3.7686014929399265,-15.449418283497689,-45.94181226621977
 0.4257779257373792,-0.2266085525565315,-1.0503546558543195,-2.536222000533938,-136.20239635463602,0.0,0.2669640839955665,3.7458222283436715,-15.97678244040774,-46.78479639857775
 0.43674841629316763,-0.23843647391823755,-1.078157927538183,-2.534369045985227,-136.38340563167912,0.0,0.2686161349698863,3.7227845606225656,-16.49965205499478,-47.66146162088946
 0.44743917760860996,-0.2502522720738365,-1.105234492377221,-2.5327068896325637,-136.56535087823232,0.0,0.27030706362067586,3.699496367595145,-17.018923272599174,-48.571958748562835
 0.4578695314641639,-0.2620556348040162,-1.131635886340967,-2.531207888952658,-136.74825128879053,0.0,0.2720373706470419,3.6759655396664668,-17.53539842378412,-49.516551244321384
 0.4680566217147887,-0.27384625141382596,-1.1574076914736904,-2.5298494956538584,-136.93212624675095,0.0,0.2738075697183894,3.652199977628443,-18.04980160543511,-50.49559481613927
 0.4780157426409612,-0.28562381276573706,-1.1825904554446904,-2.52861313339613,-137.11699532867044,0.0,0.2756181877291766,3.6282075876015973,-18.562791162988677,-51.50952191025576
 0.4877606062923,-0.2973880113132901,-1.2072204361665773,-2.5274833597597857,-137.30287830856287,0.0,0.27746976492425207,3.60399627783948,-19.074969803901546,-52.558830912169874
 0.49730356213110016,-0.3091385411353512,-1.2313302105292456,-2.526447231856802,-137.489795162181,0.0,0.2793628549589171,3.5795739564125633,-19.58689286375372,-53.64407721251077
 0.5066557789829169,-0.32087509797098285,-1.2549491763925145,-2.5254938200754657,-137.67776607134653,0.0,0.281298025109028,3.554948526966768,-20.099075133080557,-54.76586754159131
 0.5158273969109858,-0.3325973792549544,-1.278103969867371,-2.524613831109728,-137.86681142827308,0.0,0.28327585644464753,3.5301278850617517,-20.61199653204061,-55.924854587575624
 0.5248276548764564,-0.344305084153901,-1.3008188147343094,-2.523799312651197,-138.05695183991526,0.0,0.28529694390716204,3.505119915779428,-21.12610687067505,-57.121733688835754
 0.5336649987422086,-0.3559979136031518,-1.3231158170233297,-2.5230434198027565,-138.2482081323121,0.0,0.2873618964128827,3.479932490991068,-21.641829864518787,-58.35723965006548
