# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,116.38305391730644,0.0,-0.4726728375112423,-2.115628232976716,0.0,0.0
 0.11576793669954145,0.013402215167669037,0.11576793669954145,1.0,116.38305391730644,0.0,-0.4726728375112423,-2.115628232976716,0.0,0.0
 0.16363516855237917,0.02677646838716554,0.27940310525192064,3.418521652880548,116.02047102942042,0.0,-0.47058803295554974,-2.1250009136854886,-7.574761979149735,-158.24524807361888
 0.2003080541646644,0.04012331656323413,0.36394322271704366,2.3052485795337168,115.6602338065158,0.0,-0.46841656575168944,-2.134851909849205,-9.822985480693704,-61.30478864719678
 0.23117807624168646,0.05344330293480701,0.43148613040635114,2.1879773043499933,115.30238707512736,0.0,-0.4661599859183097,-2.1451862669638078,-11.592046500505033,-57.30676237928961
 0.2583349706842869,0.0667369570784514,0.48951304692597386,2.1367287280314766,114.9469746460974,0.0,-0.46381987460625596,-2.1560093793930584,-13.087373807824203,-55.06252971891672
 0.2828511886440748,0.08000479491736603,0.541186159328362,2.107711413201808,114.59403930899066,0.0,-0.4613978406412576,-2.167327004847238,-14.395994426451118,-53.377752668594454
 0.30536423945161584,0.09324731873586381,0.5882154280956908,2.0889780407538465,114.2436228281799,0.0,-0.45889551707263826,-2.179145279908478,-15.565037533401734,-51.9273516923363
 0.32628977489226557,0.1064650171992454,0.6316540143438822,2.0758649818732025,113.89576594040415,0.0,-0.4563145578915355,-2.191470735934085,-16.623559705908587,-50.585189349591495
 0.34591670294881555,0.11965836537897914,0.6722064778410809,2.066164576563235,113.55050835383814,0.0,-0.45365663456162664,-2.204310317132937,-17.591015036649107,-49.29224420413837
 0.3644555182502923,0.13282782478308922,0.7103722211991084,2.058693758871811,113.20788874863376,0.0,-0.45092343279599084,-2.217671398887858,-18.481202797089793,-48.017510610280205
 0.38206523447137186,0.1459738433916644,0.7465207527216626,2.052760593568397,112.86794477896174,0.0,-0.4481166492749017,-2.2315618078866333,-19.30434116053978,-46.74342011625714
 0.39886947200478146,0.15909685569737317,0.7809347064761534,2.047933069624262,112.53071307636776,0.0,-0.4452379885507672,-2.245989842993771,-20.068253732043424,-45.4595199564907
 0.41496660438025673,0.1721972827508805,0.8138360763850362,2.0439273990819364,112.19622925448581,0.0,-0.44228915976471245,-2.2609642988581875,-20.779093696933376,-44.15941599467437
 0.43043644386955754,0.18527553221107076,0.8454030482498148,2.0405494114280156,111.86452791518187,0.0,-0.43927187379764815,-2.276494489289002,-21.441808722925867,-42.839166266129254
 0.4453448084349277,0.19833199839994245,0.8757812523044856,2.037661738245566,111.53564265579581,0.0,-0.43618783997548694,-2.2925902749975755,-22.06045189892938,-41.496380994098125
 0.4597467371956966,0.2113670623620889,0.9050915456306239,2.035164443111263,111.20960607788524,0.0,-0.43303876365383603,-2.309262089061808,-22.638396795761903,-40.12968724070191
 0.4736888133876674,0.22438109192861636,0.9334355505833621,2.0329830767286645,110.8864497967842,0.0,-0.429826342907488,-2.3265209694586613,-23.17849053838422,-38.73840131022622
 0.4872108802001531,0.2373744417854079,0.960899693587821,2.031061034183005,110.56620445268446,0.0,-0.4265522661775248,-2.344378589196886,-23.68316534304057,-37.32231260611416
 0.500347332905448,0.2503474535455952,0.987558213105602,2.0293545080884545,110.24889972253968,0.0,-0.4232182094541711,-2.362847291683669,-24.154521564020428,-35.881545159437614
 0.5131281085909516,0.2633004558261274,1.0134754414963971,2.027829063629629,109.9345643331491,0.0,-0.41982583374431964,-2.381940127603046,-24.594390600808097,-34.41645856335505
 0.5255794557707767,0.27623376432830576,1.0387075643617267,2.026457258071896,109.62322607520414,0.0,-0.4163767826926966,-2.4016708941671263,-25.00438333688275,-32.927580458037845
 0.5377245409335234,0.28914768192216844,1.063303996704301,2.025216950970443,109.31491181829026,0.0,-0.4128726802739383,-2.422054177419796,-25.385927952123385,-31.415557003335454
 0.5495839323839383,0.3020424987345932,1.0873084733174583,2.024090081984557,109.00964752675313,0.0,-0.40931512840032613,-2.4431053987869245,-25.74029981331267,-29.881116806957774
 0.5611759904352692,0.3149184922410053,1.1107599228192098,2.0230617719395387,108.70745827654498,0.0,-0.4057057049638916,-2.4648408631300898,-26.06864534925781,-28.325042411898977
 0.5725171852097983,0.32777592736055045,1.1336931756450654,2.0221196515697684,108.40836827264978,0.0,-0.40204596158494943,-2.4872778128594812,-26.372001349179,-26.74815184397407
 0.5836223578262112,0.34061505655462604,1.1561395430360115,2.0212533533942123,108.11240086754232,0.0,-0.39833742190907306,-2.5104344834271335,-26.65131063969737,-25.15127861277599
 0.594504936841264,0.3534361199286353,1.1781272946674735,2.020454122230433,107.81957858011835,0.0,-0.3945815795146212,-2.5343301662234463,-26.907434994861095,-23.5352626256561
 0.6051771189799309,0.3662393453368494,1.199682055821199,2.019714513269924,107.52992311546966,0.0,-0.3907798964562337,-2.558985272959141,-27.14116577894838,-21.900936570454967
 0.6156500211079722,0.37902494849024654,1.2208271400879012,2.0190281555373333,107.24345538510983,0.0,-0.38693380121251425,-2.584421409725261,-27.35323283436437,-20.249120332002086
 0.625933808854597,0.39179313306722324,1.2415838299625759,2.0183895648261565,106.96019552797564,0.0,-0.38304468764764094,-2.610661450864162,-27.544311892973656,-18.58061089135186
